Date,Open,High,Low,Close
20-01-17,898.171997,899.39801,887.007996,895.026001
21-01-17,895.549011,927.367004,895.534973,921.789001
22-01-17,922.205017,937.525024,897.564026,924.672974
23-01-17,925.499023,928.265991,916.737976,921.012024
24-01-17,910.677002,924.14502,892.286011,892.687012
25-01-17,891.924011,903.252014,891.687012,901.541992
26-01-17,902.39502,919.325989,902.223999,917.585999
27-01-17,918.359009,923.223022,915.846008,919.75
28-01-17,919.810974,923.911011,919.810974,921.590027
29-01-17,922.067017,923.41803,919.14801,919.495972
30-01-17,920.151001,923.047974,919.473999,920.382019
31-01-17,920.958984,972.018982,920.958984,970.403015
01-02-17,970.940979,989.114014,970.742004,989.02301
02-02-17,990.000977,1013.52002,983.221008,1011.799988
03-02-17,1011.460022,1033.869995,1008.789978,1029.910034
04-02-17,1031.329956,1045.900024,1015.159973,1042.900024
05-02-17,1043.52002,1043.630005,1022.369995,1027.339966
06-02-17,1028.400024,1044.640015,1028.160034,1038.150024
07-02-17,1040.140015,1061.930054,1040.140015,1061.349976
08-02-17,1062.319946,1078.969971,1037.48999,1063.069946
09-02-17,1064.699951,1088.98999,953.343994,994.382996
10-02-17,995.632019,998.905029,946.690979,988.674011
11-02-17,988.89801,1009.289978,982.830017,1004.450012
12-02-17,1003.52002,1004.76001,996.921021,999.18103
13-02-17,998.88501,1002.099976,976.002014,990.642029
14-02-17,991.734985,1011.51001,986.471008,1004.549988
15-02-17,1006.210022,1008.840027,1001.580017,1007.47998
16-02-17,1007.650024,1033.369995,1007.650024,1027.439941
17-02-17,1026.119995,1053.170044,1025.640015,1046.209961
18-02-17,1049.209961,1061.099976,1046.959961,1054.420044
19-02-17,1054.76001,1056.810059,1043.459961,1047.869995
20-02-17,1048.689941,1080.48999,1041.689941,1079.97998
21-02-17,1079.280029,1117.25,1076.930054,1115.300049
22-02-17,1114.800049,1125.390015,1100.550049,1117.439941
23-02-17,1117.27002,1176.619995,1116.959961,1166.719971
24-02-17,1172.709961,1200.390015,1131.959961,1173.680054
25-02-17,1170.410034,1174.849976,1124.589966,1143.839966
26-02-17,1144.27002,1167.469971,1130.199951,1165.199951
27-02-17,1163.780029,1181.97998,1163.380005,1179.969971
28-02-17,1180.719971,1193.25,1171.819946,1179.969971
01-03-17,1180.040039,1222.5,1179.689941,1222.5
02-03-17,1224.680054,1262.130005,1215.619995,1251.01001
03-03-17,1250.709961,1280.310059,1250.709961,1274.98999
04-03-17,1277.430054,1279.400024,1230.51001,1255.150024
05-03-17,1254.290039,1267.290039,1238.060059,1267.119995
06-03-17,1267.469971,1276,1264.599976,1272.829956
07-03-17,1273.209961,1275.550049,1204.800049,1223.540039
08-03-17,1223.22998,1232.160034,1148.079956,1150
09-03-17,1150.349976,1197.459961,1141.22998,1188.48999
10-03-17,1189.359985,1270.469971,1077.25,1116.719971
11-03-17,1116.319946,1193.829956,1116.319946,1175.829956
12-03-17,1176.619995,1226.97998,1175.359985,1221.380005
13-03-17,1221.780029,1237.369995,1217.030029,1231.920044
14-03-17,1232.160034,1244.810059,1220.719971,1240
15-03-17,1240.160034,1251.609985,1239.75,1249.609985
16-03-17,1251.329956,1257.97998,1152.439941,1187.810059
17-03-17,1180.160034,1180.160034,1099.569946,1100.22998
18-03-17,1099.689941,1114.069946,957.655029,973.817993
19-03-17,976.72998,1069.910034,976.72998,1036.73999
20-03-17,1037.23999,1063.030029,1036.680054,1054.22998
21-03-17,1055.359985,1122.430054,1055.359985,1120.540039
22-03-17,1120.650024,1120.650024,1014.210022,1049.140015
23-03-17,1050.050049,1058.01001,1028.930054,1038.589966
24-03-17,1038.449951,1040.469971,934.357971,937.52002
25-03-17,936.539978,975.760986,903.713013,972.778992
26-03-17,974.015015,1007.960022,954.185974,966.724976
27-03-17,972.054993,1046.400024,971.984009,1045.77002
28-03-17,1044.579956,1064.650024,1027.72998,1047.150024
29-03-17,1046.079956,1055.130005,1015.880005,1039.969971
30-03-17,1042.209961,1049.290039,1020.039978,1026.430054
31-03-17,1026.640015,1074.920044,1026.640015,1071.790039
01-04-17,1071.709961,1091.719971,1061.089966,1080.5
02-04-17,1080.609985,1107.589966,1075.449951,1102.170044
03-04-17,1102.949951,1151.73999,1102.949951,1143.810059
04-04-17,1145.52002,1156.439941,1120.52002,1133.25
05-04-17,1134.140015,1135.089966,1113.630005,1124.780029
06-04-17,1125.810059,1188.369995,1125.810059,1182.680054
07-04-17,1178.939941,1186.579956,1163.390015,1176.900024
08-04-17,1172.650024,1184.97998,1162.579956,1175.949951
09-04-17,1176.569946,1197.209961,1171.859985,1187.869995
10-04-17,1187.300049,1190.339966,1179.040039,1187.130005
11-04-17,1187.459961,1208.069946,1187.459961,1205.01001
12-04-17,1204.810059,1207.140015,1196.76001,1200.369995
13-04-17,1201.02002,1205.890015,1156.439941,1169.280029
14-04-17,1170.329956,1190.800049,1159.790039,1167.540039
15-04-17,1167.300049,1188,1164.959961,1172.52002
16-04-17,1172.609985,1187.219971,1172.609985,1182.939941
17-04-17,1183.25,1194.900024,1172.650024,1193.910034
18-04-17,1193.77002,1217.569946,1193.77002,1211.670044
19-04-17,1212.130005,1215.51001,1205.079956,1210.290039
20-04-17,1211.079956,1240.790039,1208.410034,1229.079956
21-04-17,1229.420044,1235.939941,1215.560059,1222.050049
22-04-17,1222.709961,1235.560059,1208.469971,1231.709961
23-04-17,1231.920044,1232.199951,1203.939941,1207.209961
24-04-17,1209.630005,1250.939941,1209.630005,1250.150024
25-04-17,1250.449951,1267.579956,1249.969971,1265.48999
26-04-17,1265.98999,1294.829956,1265.930054,1281.079956
27-04-17,1281.880005,1319.699951,1281.300049,1317.72998
28-04-17,1317.73999,1331.280029,1292.369995,1316.47998
29-04-17,1317.839966,1327.199951,1315.209961,1321.790039
30-04-17,1321.869995,1347.910034,1314.920044,1347.890015
01-05-17,1348.300049,1434.319946,1348.300049,1421.599976
02-05-17,1421.030029,1473.900024,1415.689941,1452.819946
03-05-17,1453.780029,1492.77002,1447.48999,1490.089966
04-05-17,1490.719971,1608.910034,1490.719971,1537.670044
05-05-17,1540.869995,1618.030029,1530.310059,1555.449951
06-05-17,1556.810059,1578.800049,1542.5,1578.800049
07-05-17,1579.469971,1596.719971,1559.76001,1596.709961
08-05-17,1596.920044,1723.349976,1596.920044,1723.349976
09-05-17,1723.890015,1833.48999,1716.300049,1755.359985
10-05-17,1756.52002,1788.439941,1719.099976,1787.130005
11-05-17,1780.369995,1873.930054,1755.349976,1848.569946
12-05-17,1845.76001,1856.150024,1694.01001,1724.23999
13-05-17,1723.119995,1812.98999,1651.079956,1804.910034
14-05-17,1800.859985,1831.420044,1776.619995,1808.910034
15-05-17,1808.439941,1812.800049,1708.540039,1738.430054
16-05-17,1741.699951,1785.939941,1686.540039,1734.449951
17-05-17,1726.72998,1864.050049,1661.910034,1839.089966
18-05-17,1818.699951,1904.47998,1807.119995,1888.650024
19-05-17,1897.369995,2004.52002,1890.25,1987.709961
20-05-17,1984.23999,2084.72998,1974.920044,2084.72998
21-05-17,2067.030029,2119.080078,2037.5,2041.199951
22-05-17,2043.189941,2303.899902,2017.869995,2173.399902
23-05-17,2191.560059,2320.820068,2178.5,2320.419922
24-05-17,2321.370117,2523.719971,2321.370117,2443.639893
25-05-17,2446.23999,2763.709961,2285.300049,2304.97998
26-05-17,2320.889893,2573.790039,2071.98999,2202.419922
27-05-17,2196.27002,2260.199951,1855.829956,2038.869995
28-05-17,2054.080078,2267.340088,2054.080078,2155.800049
29-05-17,2159.429932,2307.050049,2107.169922,2255.610107
30-05-17,2255.360107,2301.959961,2124.570068,2175.469971
31-05-17,2187.189941,2311.080078,2145.570068,2286.409912
01-06-17,2288.330078,2448.389893,2288.330078,2407.879883
02-06-17,2404.030029,2488.550049,2373.320068,2488.550049
03-06-17,2493.719971,2581.909912,2423.570068,2515.350098
04-06-17,2547.790039,2585.889893,2452.540039,2511.810059
05-06-17,2512.399902,2686.810059,2510.219971,2686.810059
06-06-17,2690.840088,2999.909912,2690.840088,2863.199951
07-06-17,2869.379883,2869.379883,2700.560059,2732.159912
08-06-17,2720.48999,2815.300049,2670.949951,2805.620117
09-06-17,2807.439941,2901.709961,2795.620117,2823.810059
10-06-17,2828.139893,2950.98999,2746.550049,2947.709961
11-06-17,2942.409912,2996.600098,2840.530029,2958.110107
12-06-17,2953.219971,2997.26001,2518.560059,2659.629883
13-06-17,2680.909912,2789.040039,2650.379883,2717.02002
14-06-17,2716.879883,2786.830078,2412.939941,2506.370117
15-06-17,2499.580078,2534.709961,2212.959961,2464.580078
16-06-17,2469.570068,2539.919922,2385.149902,2518.560059
17-06-17,2514.01001,2685.189941,2484.959961,2655.879883
18-06-17,2655.350098,2662.100098,2516.330078,2548.290039
19-06-17,2549.030029,2662.850098,2549.030029,2589.600098
20-06-17,2591.26001,2763.449951,2589.820068,2721.790039
21-06-17,2709.429932,2772.01001,2660.399902,2689.100098
22-06-17,2691.030029,2723.73999,2642.360107,2705.409912
23-06-17,2707.340088,2765.169922,2706.370117,2744.909912
24-06-17,2738.52002,2757.939941,2583.189941,2608.719971
25-06-17,2607.25,2682.26001,2552.120117,2589.409912
26-06-17,2590.570068,2615.25,2376.290039,2478.449951
27-06-17,2478.449951,2552.449951,2332.98999,2552.449951
28-06-17,2553.030029,2603.97998,2484.419922,2574.790039
29-06-17,2567.560059,2588.830078,2510.47998,2539.320068
30-06-17,2539.23999,2559.25,2478.429932,2480.840088
01-07-17,2492.600098,2515.27002,2419.22998,2434.550049
02-07-17,2436.399902,2514.280029,2394.840088,2506.469971
03-07-17,2498.560059,2595,2480.469971,2564.060059
04-07-17,2561,2631.590088,2559.350098,2601.639893
05-07-17,2602.870117,2622.649902,2538.550049,2601.98999
06-07-17,2608.100098,2616.719971,2581.689941,2608.560059
07-07-17,2608.590088,2916.139893,2498.870117,2518.659912
08-07-17,2520.27002,2571.340088,2492.310059,2571.340088
09-07-17,2572.610107,2635.48999,2517.590088,2518.439941
10-07-17,2525.25,2537.159912,2321.129883,2372.560059
11-07-17,2385.889893,2413.469971,2296.810059,2337.790039
12-07-17,2332.77002,2423.709961,2275.139893,2398.840088
13-07-17,2402.699951,2425.219971,2340.830078,2357.899902
14-07-17,2360.590088,2363.25,2183.219971,2233.340088
15-07-17,2230.120117,2231.139893,1990.410034,1998.859985
16-07-17,1991.97998,2058.77002,1843.030029,1929.819946
17-07-17,1932.619995,2230.48999,1932.619995,2228.409912
18-07-17,2233.52002,2387.610107,2164.77002,2318.879883
19-07-17,2323.080078,2397.169922,2260.22998,2273.429932
20-07-17,2269.889893,2900.699951,2269.889893,2817.600098
21-07-17,2838.409912,2838.409912,2621.850098,2667.76001
22-07-17,2668.629883,2862.419922,2657.709961,2810.120117
23-07-17,2808.100098,2832.179932,2653.939941,2730.399902
24-07-17,2732.699951,2777.26001,2699.189941,2754.860107
25-07-17,2757.5,2768.080078,2480.959961,2576.47998
26-07-17,2577.77002,2610.76001,2450.800049,2529.449951
27-07-17,2538.709961,2693.320068,2529.340088,2671.780029
28-07-17,2679.72998,2897.449951,2679.72998,2809.01001
29-07-17,2807.02002,2808.76001,2692.800049,2726.449951
30-07-17,2724.389893,2758.530029,2644.850098,2757.179932
31-07-17,2763.23999,2889.620117,2720.610107,2875.340088
01-08-17,2871.300049,2921.350098,2685.610107,2718.26001
02-08-17,2727.129883,2762.530029,2668.590088,2710.669922
03-08-17,2709.560059,2813.310059,2685.139893,2804.72998
04-08-17,2806.929932,2899.330078,2743.719971,2895.889893
05-08-17,2897.629883,3290.01001,2874.830078,3252.909912
06-08-17,3257.610107,3293.290039,3155.600098,3213.939941
07-08-17,3212.780029,3397.679932,3180.889893,3378.939941
08-08-17,3370.219971,3484.850098,3345.830078,3419.939941
09-08-17,3420.399902,3422.76001,3247.669922,3342.469971
10-08-17,3341.840088,3453.449951,3319.469971,3381.280029
11-08-17,3373.820068,3679.719971,3372.120117,3650.620117
12-08-17,3650.629883,3949.919922,3613.699951,3884.709961
13-08-17,3880.040039,4208.390137,3857.800049,4073.26001
14-08-17,4066.100098,4325.129883,3989.159912,4325.129883
15-08-17,4326.990234,4455.970215,3906.179932,4181.930176
16-08-17,4200.339844,4381.22998,3994.419922,4376.629883
17-08-17,4384.439941,4484.700195,4243.709961,4331.689941
18-08-17,4324.339844,4370.129883,4015.399902,4160.620117
19-08-17,4137.75,4243.259766,3970.550049,4193.700195
20-08-17,4189.310059,4196.290039,4069.879883,4087.659912
21-08-17,4090.47998,4109.140137,3988.600098,4001.73999
22-08-17,3998.350098,4128.759766,3674.580078,4100.52002
23-08-17,4089.01001,4255.779785,4078.409912,4151.52002
24-08-17,4137.600098,4376.390137,4130.259766,4334.680176
25-08-17,4332.819824,4455.700195,4307.350098,4371.600098
26-08-17,4372.060059,4379.279785,4269.52002,4352.399902
27-08-17,4345.100098,4416.589844,4317.290039,4382.879883
28-08-17,4384.450195,4403.930176,4224.640137,4382.660156
29-08-17,4389.209961,4625.680176,4352.129883,4579.02002
30-08-17,4570.359863,4626.52002,4471.410156,4565.299805
31-08-17,4555.589844,4736.049805,4549.399902,4703.390137
01-09-17,4701.759766,4892.009766,4678.529785,4892.009766
02-09-17,4901.419922,4975.040039,4469.240234,4578.77002
03-09-17,4585.27002,4714.080078,4417.589844,4582.959961
04-09-17,4591.629883,4591.629883,4108.399902,4236.310059
05-09-17,4228.290039,4427.839844,3998.110107,4376.529785
06-09-17,4376.589844,4617.25,4376.589844,4597.120117
07-09-17,4589.140137,4655.040039,4491.330078,4599.879883
08-09-17,4605.160156,4661,4075.179932,4228.75
09-09-17,4229.810059,4308.819824,4114.109863,4226.060059
10-09-17,4229.339844,4245.439941,3951.040039,4122.939941
11-09-17,4122.470215,4261.669922,4099.399902,4161.27002
12-09-17,4168.879883,4344.649902,4085.219971,4130.810059
13-09-17,4131.97998,4131.97998,3789.919922,3882.590088
14-09-17,3875.370117,3920.600098,3153.860107,3154.949951
15-09-17,3166.300049,3733.449951,2946.620117,3637.52002
16-09-17,3637.75,3808.840088,3487.790039,3625.040039
17-09-17,3606.280029,3664.810059,3445.639893,3582.879883
18-09-17,3591.090088,4079.22998,3591.090088,4065.199951
19-09-17,4073.790039,4094.070068,3868.870117,3924.969971
20-09-17,3916.360107,4031.389893,3857.72998,3905.949951
21-09-17,3901.469971,3916.419922,3613.629883,3631.040039
22-09-17,3628.02002,3758.27002,3553.530029,3630.699951
23-09-17,3629.919922,3819.209961,3594.580078,3792.399902
24-09-17,3796.149902,3796.149902,3666.899902,3682.840088
25-09-17,3681.580078,3950.25,3681.580078,3926.070068
26-09-17,3928.409912,3969.889893,3869.899902,3892.350098
27-09-17,3892.939941,4210.049805,3884.820068,4200.669922
28-09-17,4197.129883,4279.310059,4109.700195,4174.72998
29-09-17,4171.620117,4214.629883,4039.290039,4163.069824
30-09-17,4166.109863,4358.430176,4160.859863,4338.709961
01-10-17,4341.049805,4403.740234,4269.810059,4403.740234
02-10-17,4395.810059,4470.22998,4377.459961,4409.319824
03-10-17,4408.459961,4432.470215,4258.890137,4317.47998
04-10-17,4319.370117,4352.310059,4210.419922,4229.359863
05-10-17,4229.879883,4362.640137,4164.049805,4328.410156
06-10-17,4324.459961,4413.27002,4320.529785,4370.810059
07-10-17,4369.350098,4443.879883,4321.049805,4426.890137
08-10-17,4429.669922,4624.140137,4405.640137,4610.47998
09-10-17,4614.52002,4878.709961,4564.25,4772.02002
10-10-17,4776.209961,4922.169922,4765.100098,4781.990234
11-10-17,4789.25,4873.72998,4751.629883,4826.47998
12-10-17,4829.580078,5446.910156,4822,5446.910156
13-10-17,5464.160156,5840.299805,5436.850098,5647.209961
14-10-17,5643.529785,5837.700195,5591.640137,5831.790039
15-10-17,5835.959961,5852.47998,5478.609863,5678.189941
16-10-17,5687.569824,5776.22998,5544.209961,5725.589844
17-10-17,5741.580078,5800.350098,5472.720215,5605.509766
18-10-17,5603.819824,5603.819824,5151.439941,5590.689941
19-10-17,5583.740234,5744.350098,5531.060059,5708.52002
20-10-17,5708.109863,6060.109863,5627.22998,6011.450195
21-10-17,5996.790039,6194.879883,5965.069824,6031.600098
22-10-17,6036.660156,6076.259766,5792.339844,6008.419922
23-10-17,6006,6075.589844,5732.470215,5930.319824
24-10-17,5935.52002,5935.52002,5504.180176,5526.640137
25-10-17,5524.600098,5754.330078,5397.879883,5750.799805
26-10-17,5747.950195,5976.799805,5721.220215,5904.830078
27-10-17,5899.740234,5988.390137,5728.819824,5780.899902
28-10-17,5787.819824,5876.720215,5689.189941,5753.089844
29-10-17,5754.439941,6255.709961,5724.580078,6153.850098
30-10-17,6114.850098,6214.990234,6040.850098,6130.529785
31-10-17,6132.02002,6470.430176,6103.330078,6468.399902
01-11-17,6440.970215,6767.310059,6377.879883,6767.310059
02-11-17,6777.77002,7367.330078,6758.720215,7078.5
03-11-17,7087.529785,7461.290039,7002.939941,7207.759766
04-11-17,7164.47998,7492.859863,7031.279785,7379.950195
05-11-17,7404.52002,7617.47998,7333.189941,7407.410156
06-11-17,7403.220215,7445.77002,7007.310059,7022.759766
07-11-17,7023.100098,7253.319824,7023.100098,7144.379883
08-11-17,7141.379883,7776.419922,7114.02002,7459.689941
09-11-17,7446.830078,7446.830078,7101.52002,7143.580078
10-11-17,7173.72998,7312,6436.870117,6618.140137
11-11-17,6618.609863,6873.149902,6204.220215,6357.600098
12-11-17,6295.450195,6625.049805,5519.009766,5950.069824
13-11-17,5938.25,6811.189941,5844.290039,6559.490234
14-11-17,6561.47998,6764.97998,6461.75,6635.75
15-11-17,6634.759766,7342.25,6634.759766,7315.540039
16-11-17,7323.240234,7967.379883,7176.580078,7871.689941
17-11-17,7853.569824,8004.589844,7561.089844,7708.990234
18-11-17,7697.209961,7884.990234,7463.439941,7790.149902
19-11-17,7766.029785,8101.910156,7694.100098,8036.490234
20-11-17,8039.069824,8336.860352,7949.359863,8200.639648
21-11-17,8205.740234,8348.660156,7762.709961,8071.259766
22-11-17,8077.950195,8302.259766,8075.470215,8253.549805
23-11-17,8232.379883,8267.400391,8038.77002,8038.77002
24-11-17,8074.02002,8374.160156,7940.930176,8253.69043
25-11-17,8241.709961,8790.919922,8191.149902,8790.919922
26-11-17,8789.040039,9522.929688,8775.589844,9330.549805
27-11-17,9352.719727,9818.349609,9352.719727,9818.349609
28-11-17,9823.429688,10125.7002,9736.299805,10058.79981
29-11-17,10077.40039,11517.40039,9601.030273,9888.610352
30-11-17,9906.790039,10801,9202.049805,10233.59961
01-12-17,10198.59961,11046.7002,9694.650391,10975.59961
02-12-17,10978.29981,11320.2002,10905.09961,11074.59961
03-12-17,11082.7002,11858.7002,10862,11323.2002
04-12-17,11315.40039,11657.2002,11081.79981,11657.2002
05-12-17,11685.7002,12032,11604.59961,11916.7002
06-12-17,11923.40039,14369.09961,11923.40039,14291.5
07-12-17,14266.09961,17899.69922,14057.29981,17899.69922
08-12-17,17802.90039,18353.40039,14336.90039,16569.40039
09-12-17,16523.30078,16783,13674.90039,15178.2002
10-12-17,15168.40039,15850.59961,13226.59961,15455.40039
11-12-17,15427.40039,17513.90039,15404.79981,16936.80078
12-12-17,16919.80078,17781.80078,16571.59961,17415.40039
13-12-17,17500,17653.09961,16039.7002,16408.19922
14-12-17,16384.59961,17085.80078,16185.90039,16564
15-12-17,16601.30078,18154.09961,16601.30078,17706.90039
16-12-17,17760.30078,19716.69922,17515.30078,19497.40039
17-12-17,19475.80078,20089,18974.09961,19140.80078
18-12-17,19106.40039,19371,18355.90039,19114.19922
19-12-17,19118.30078,19177.80078,17275.40039,17776.69922
20-12-17,17760.30078,17934.69922,16077.7002,16624.59961
21-12-17,16642.40039,17567.69922,15342.7002,15802.90039
22-12-17,15898,15943.40039,11833,13831.79981
23-12-17,13948.7002,15603.2002,13828.79981,14699.2002
24-12-17,14608.2002,14626,12747.7002,13925.79981
25-12-17,13995.90039,14593,13448.90039,14026.59961
26-12-17,14036.59961,16461.19922,14028.90039,16099.79981
27-12-17,16163.5,16930.90039,15114.29981,15838.5
28-12-17,15864.09961,15888.40039,13937.29981,14606.5
29-12-17,14695.79981,15279,14307,14656.2002
30-12-17,14681.90039,14681.90039,12350.09961,12952.2002
31-12-17,12897.7002,14377.40039,12755.59961,14156.40039
01-01-18,14112.2002,14112.2002,13154.7002,13657.2002
02-01-18,13625,15444.59961,13163.59961,14982.09961
03-01-18,14978.2002,15572.79981,14844.5,15201
04-01-18,15270.7002,15739.7002,14522.2002,15599.2002
05-01-18,15477.2002,17705.19922,15202.79981,17429.5
06-01-18,17462.09961,17712.40039,16764.59961,17527
07-01-18,17527.30078,17579.59961,16087.7002,16477.59961
08-01-18,16476.19922,16537.90039,14208.2002,15170.09961
09-01-18,15123.7002,15497.5,14424,14595.40039
10-01-18,14588.5,14973.29981,13691.2002,14973.29981
11-01-18,14968.2002,15018.79981,13105.90039,13405.79981
12-01-18,13453.90039,14229.90039,13158.09961,13980.59961
13-01-18,13952.40039,14659.5,13952.40039,14360.2002
14-01-18,14370.79981,14511.79981,13268,13772
15-01-18,13767.29981,14445.5,13641.7002,13819.79981
16-01-18,13836.09961,13843.09961,10194.90039,11490.5
17-01-18,11431.09961,11678,9402.290039,11188.59961
18-01-18,11198.79981,12107.29981,10942.5,11474.90039
19-01-18,11429.79981,11992.79981,11172.09961,11607.40039
20-01-18,11656.2002,13103,11656.2002,12899.2002
21-01-18,12889.2002,12895.90039,11288.2002,11600.09961
22-01-18,11633.09961,11966.40039,10240.2002,10931.40039
23-01-18,10944.5,11377.59961,10129.7002,10868.40039
24-01-18,10903.40039,11501.40039,10639.79981,11359.40039
25-01-18,11421.7002,11785.7002,11057.40039,11259.40039
26-01-18,11256,11656.7002,10470.29981,11171.40039
27-01-18,11174.90039,11614.90039,10989.2002,11440.7002
28-01-18,11475.29981,12040.29981,11475.29981,11786.29981
29-01-18,11755.5,11875.59961,11179.2002,11296.40039
30-01-18,11306.79981,11307.2002,10036.2002,10106.29981
31-01-18,10108.2002,10381.59961,9777.419922,10221.09961
01-02-18,10237.29981,10288.79981,8812.280273,9170.540039
02-02-18,9142.280273,9142.280273,7796.490234,8830.75
03-02-18,8852.120117,9430.75,8251.629883,9174.910156
04-02-18,9175.700195,9334.870117,8031.220215,8277.009766
05-02-18,8270.540039,8364.839844,6756.680176,6955.27002
06-02-18,7051.75,7850.700195,6048.259766,7754
07-02-18,7755.490234,8509.110352,7236.790039,7621.299805
08-02-18,7637.859863,8558.769531,7637.859863,8265.589844
09-02-18,8271.839844,8736.980469,7884.709961,8736.980469
10-02-18,8720.080078,9122.549805,8295.469727,8621.900391
11-02-18,8616.129883,8616.129883,7931.100098,8129.970215
12-02-18,8141.430176,8985.919922,8141.430176,8926.570313
13-02-18,8926.719727,8958.469727,8455.410156,8598.30957
14-02-18,8599.919922,9518.540039,8599.919922,9494.629883
15-02-18,9488.320313,10234.79981,9395.580078,10166.40039
16-02-18,10135.7002,10324.09961,9824.820313,10233.90039
17-02-18,10207.5,11139.5,10149.40039,11112.7002
18-02-18,11123.40039,11349.79981,10326,10551.79981
19-02-18,10552.59961,11273.79981,10513.2002,11225.29981
20-02-18,11231.79981,11958.5,11231.79981,11403.7002
21-02-18,11372.2002,11418.5,10479.09961,10690.40039
22-02-18,10660.40039,11039.09961,9939.089844,10005
23-02-18,9937.070313,10487.29981,9734.55957,10301.09961
24-02-18,10287.7002,10597.2002,9546.969727,9813.070313
25-02-18,9796.419922,9923.219727,9407.05957,9664.730469
26-02-18,9669.429688,10475,9501.730469,10366.7002
27-02-18,10393.90039,10878.5,10246.09961,10725.59961
28-02-18,10687.2002,11089.79981,10393.09961,10397.90039
01-03-18,10385,11052.29981,10352.7002,10951
02-03-18,10977.40039,11189,10850.09961,11086.40039
03-03-18,11101.90039,11528.2002,11002.40039,11489.7002
04-03-18,11497.40039,11512.59961,11136.09961,11512.59961
05-03-18,11532.40039,11704.09961,11443.90039,11573.29981
06-03-18,11500.09961,11500.09961,10694.29981,10779.90039
07-03-18,10803.90039,10929.5,9692.120117,9965.570313
08-03-18,9951.44043,10147.40039,9335.870117,9395.009766
09-03-18,9414.69043,9466.349609,8513.030273,9337.549805
10-03-18,9350.589844,9531.320313,8828.469727,8866
11-03-18,8852.780273,9711.889648,8607.120117,9578.629883
12-03-18,9602.929688,9937.5,8956.429688,9205.120117
13-03-18,9173.040039,9470.379883,8958.19043,9194.849609
14-03-18,9214.650391,9355.849609,8068.589844,8269.80957
15-03-18,8290.759766,8428.349609,7783.049805,8300.860352
16-03-18,8322.910156,8585.150391,8005.310059,8338.349609
17-03-18,8321.910156,8346.530273,7812.819824,7916.879883
18-03-18,7890.52002,8245.509766,7397.990234,8223.679688
19-03-18,8344.120117,8675.870117,8182.399902,8630.650391
20-03-18,8619.669922,9051.019531,8389.889648,8913.469727
21-03-18,8937.480469,9177.370117,8846.330078,8929.280273
22-03-18,8939.44043,9100.709961,8564.900391,8728.469727
23-03-18,8736.25,8879.620117,8360.620117,8879.620117
24-03-18,8901.950195,8996.179688,8665.700195,8668.120117
25-03-18,8612.80957,8682.009766,8449.099609,8495.780273
26-03-18,8498.469727,8530.080078,7921.430176,8209.400391
27-03-18,8200,8232.780273,7797.279785,7833.040039
28-03-18,7836.830078,8122.890137,7809.169922,7954.47998
29-03-18,7979.069824,7994.330078,7081.379883,7165.700195
30-03-18,7171.450195,7276.660156,6683.930176,6890.52002
31-03-18,6892.47998,7207.850098,6863.52002,6973.529785
01-04-18,7003.060059,7060.950195,6526.870117,6844.22998
02-04-18,6844.859863,7135.470215,6816.580078,7083.799805
03-04-18,7102.259766,7530.939941,7072.490234,7456.109863
04-04-18,7456.410156,7469.879883,6803.879883,6853.839844
05-04-18,6848.649902,6933.819824,6644.799805,6811.470215
06-04-18,6815.959961,6857.490234,6575,6636.319824
07-04-18,6630.509766,7050.540039,6630.509766,6911.089844
08-04-18,6919.97998,7111.560059,6919.97998,7023.52002
09-04-18,7044.319824,7178.109863,6661.990234,6770.72998
10-04-18,6795.439941,6872.410156,6704.149902,6834.759766
11-04-18,6843.470215,6968.319824,6817.589844,6968.319824
12-04-18,6955.379883,7899.22998,6806.509766,7889.25
13-04-18,7901.089844,8183.959961,7758.930176,7895.959961
14-04-18,7874.669922,8140.709961,7846,7986.240234
15-04-18,7999.330078,8338.419922,7999.330078,8329.110352
16-04-18,8337.570313,8371.150391,7925.72998,8058.669922
17-04-18,8071.660156,8285.959961,7881.720215,7902.089844
18-04-18,7944.430176,8197.799805,7886.009766,8163.419922
19-04-18,8159.27002,8298.69043,8138.779785,8294.30957
20-04-18,8286.879883,8880.230469,8244.540039,8845.830078
21-04-18,8848.790039,8997.570313,8652.150391,8895.580078
22-04-18,8925.05957,9001.639648,8779.610352,8802.459961
23-04-18,8794.389648,8958.549805,8788.80957,8930.879883
24-04-18,8934.339844,9732.610352,8927.830078,9697.5
25-04-18,9701.030273,9745.320313,8799.839844,8845.740234
26-04-18,8867.320313,9281.509766,8727.089844,9281.509766
27-04-18,9290.629883,9375.469727,8987.049805,8987.049805
28-04-18,8939.269531,9412.089844,8931.990234,9348.480469
29-04-18,9346.410156,9531.490234,9193.709961,9419.080078
30-04-18,9426.110352,9477.139648,9166.80957,9240.549805
01-05-18,9251.469727,9255.879883,8891.049805,9119.009766
02-05-18,9104.599609,9256.519531,9015.139648,9235.919922
03-05-18,9233.969727,9798.330078,9188.150391,9743.860352
04-05-18,9695.5,9779.200195,9585.959961,9700.759766
05-05-18,9700.280273,9964.5,9695.120117,9858.150391
06-05-18,9845.30957,9940.139648,9465.25,9654.799805
07-05-18,9645.669922,9665.849609,9231.530273,9373.009766
08-05-18,9380.870117,9462.75,9127.769531,9234.820313
09-05-18,9223.730469,9374.759766,9031.620117,9325.179688
